Riding	Poll	R	FPTP	MMP	Rejected	Unmarked	Declined	Voter turnout	Number of names	Location of voting place					
99	28		123	77	0	6	0	206	386	St. Joseph Catholic School					VRAI
99	29		105	67	0	1	0	173	286	St. Joseph Catholic School					VRAI
99	30		104	51	0	1	3	159	346	St. Joseph Catholic School					VRAI
99	31		98	41	1	2	0	142	295	St. Joseph Catholic School					VRAI
99	32		54	61	0	3	0	118	236	Royal Canadian Legion, Branch 275					VRAI
99	33		109	42	0	6	2	159	305	St. Joseph Catholic School					VRAI
99	34		90	50	0	3	0	143	283	St. Joseph Catholic School					VRAI
99	35		68	63	0	2	0	133	245	Royal Canadian Legion, Branch 275					VRAI
99	37		102	70	1	1	1	175	298	Royal Canadian Legion, Branch 275					VRAI
99	38		65	44	2	2	2	115	226	Royal Canadian Legion, Branch 275					VRAI
99	039s		23	8	1	1	17	50	134	Caressant Care Nursing and Retirement Home					VRAI
99	40		78	18	1	7	1	105	221	Royal Canadian Legion, Branch 275					VRAI
99	41		129	56	0	2	0	187	320	Centre Wellington Community Sportsplex					VRAI
99	42		136	72	0	6	1	215	371	St. Joseph Catholic School					VRAI
99	43		130	64	0	1	0	195	342	Centre Wellington Community Sportsplex					VRAI
99	44		102	59	1	2	2	166	402	Centre Wellington Community Sportsplex					VRAI
99	45		81	29	0	2	0	112	184	Centre Wellington Community Sportsplex					VRAI
99	46		147	68	1	8	1	225	359	Eramosa Public School					VRAI
99	47		81	58	2	3	2	146	164	Brisbane Public School					VRAI
99	48		182	72	0	4	2	260	323	Ballinafad Community Centre					VRAI
99	49		176	60	0	3	0	239	435	Ballinafad Community Centre					VRAI
99	50		177	120	1	3	0	301	529	Elora & District Community Centre					VRAI
99	51		119	92	0	5	0	216	410	Elora & District Community Centre					VRAI
99	52		157	70	0	6	0	233	398	Elora & District Community Centre					VRAI
99	53		128	69	1	4	1	203	312	Elora & District Community Centre					VRAI
99	54		63	31	0	2	0	96	206	Elora Public School					VRAI
99	55		116	66	5	0	1	188	364	Elora Public School					VRAI
99	56		156	50	0	4	1	211	372	Elora Public School					VRAI
99	57		122	65	3	1	0	191	331	Elora Public School					VRAI
99	058s		39	13	3	10	4	69	173	Wellington Terrace Long Term Care Home					VRAI
99	59		137	70	0	2	0	209	337	Elora Public School					VRAI
99	60		64	63	1	0	0	128	298	Royal Canadian Legion, Branch 275					VRAI
99	61		71	62	0	3	0	136	297	Royal Canadian Legion, Branch 275					VRAI
99	62		104	63	0	2	0	169	335	Royal Canadian Legion, Branch 275					VRAI
99	63		126	85	2	3	0	216	359	Centre Wellington Community Sportsplex					VRAI
99	64		96	69	1	2	0	168	317	Centre Wellington Community Sportsplex					VRAI
99	65		119	43	1	6	1	170	306	Centre Wellington Community Sportsplex					VRAI
99	066s		23	10	0	4	5	42	49	Highland Manor Retirement Lodge					VRAI
99	67		49	21	0	2	0	72	209	Centre Wellington Community Sportsplex					VRAI
99	68		113	59	1	3	0	176	338	Centre Wellington Community Sportsplex					VRAI
99	69		118	68	0	3	0	189	328	Centre Wellington Community Sportsplex					VRAI
99	70		104	61	0	2	1	168	353	Brisbane Public School					VRAI
99	71		141	69	0	3	0	213	361	Ballinafad Community Centre					VRAI
99	72		147	69	1	3	0	220	380	St. Alban the Martyr Anglican Church					VRAI
99	73		113	72	1	1	1	188	318	St. Alban the Martyr Anglican Church					VRAI
99	74		104	54	1	1	0	160	332	St. Alban the Martyr Anglican Church					VRAI
99	75		132	64	3	2	0	201	434	Elora & District Community Centre					VRAI
99	76		77	101	1	4	1	184	347	Elora & District Community Centre					VRAI
99	77		96	71	0	2	0	169	352	Elora & District Community Centre					VRAI
99	78		158	80	2	5	0	245	405	Elora & District Community Centre					VRAI
99	79		129	64	0	9	4	206	340	Centre Wellington Community Sportsplex					VRAI
99	80		107	45	0	2	0	154	289	Ennotville Historical Library					VRAI
99	81		141	64	4	4	0	213	379	Eramosa Public School					VRAI
99	82		99	83	0	4	0	186	338	Rockmosa Community Centre					VRAI
99	83		90	54	0	2	10	156	302	Royal Canadian Legion, Branch 197					VRAI
99	84		139	69	2	4	0	214	384	Limehouse Memorial Hall					VRAI
99	085s		4	0	0	2	0	6	128	Extendicare Halton Hills					VRAI
99	86		182	79	1	3	0	265	437	St. Alban the Martyr Anglican Church					VRAI
99	87		129	46	0	4	0	179	334	Joseph Gibbons Public School					VRAI
99	88		175	69	2	2	1	249	414	Joseph Gibbons Public School					VRAI
99	89		131	86	0	4	0	221	417	Georgetown District Christian School					VRAI
99	90		137	78	0	3	0	218	410	Georgetown District Christian School					VRAI
99	091s		10	17	0	3	0	30	64	Bennett Health Care Centre					VRAI
99	92		72	42	1	0	0	115	277	Joseph Gibbons Public School					VRAI
99	093s		3	3	0	0	3	9	26	Halton Health Care-Georgetown Hospital					VRAI
99	94		144	71	0	2	0	217	407	Georgetown District Christian School					VRAI
99	95		144	53	1	3	0	201	388	Joseph Gibbons Public School					VRAI
99	96		95	61	0	2	0	158	317	Georgetown District Christian School					VRAI
99	97		129	56	0	1	0	186	397	Joseph Gibbons Public School					VRAI
99	98		144	70	0	6	0	220	414	Georgetown District Christian School					VRAI
99	99		80	23	0	2	0	105	285	Maple Avenue Baptist Church					VRAI
99	100		115	61	1	1	0	178	344	Georgetown District Christian School					VRAI
99	101		129	96	2	0	0	227	428	St. Alban the Martyr Anglican Church					VRAI
99	102		68	47	0	1	1	117	253	Maple Avenue Baptist Church					VRAI
99	103s		30	12	1	0	13	56	82	Mountainview Residence					VRAI
99	104		76	61	0	0	1	138	384	Christ the King Catholic Secondary School					VRAI
99	105		82	31	0	3	0	116	276	Maple Avenue Baptist Church					VRAI
99	106		77	45	1	3	0	126	264	Maple Avenue Baptist Church					VRAI
99	107		105	51	1	3	0	160	331	Maple Avenue Baptist Church					VRAI
99	108		115	49	0	1	0	165	373	Christ the King Catholic Secondary School					VRAI
99	109		24	10	2	0	0	36	47	Christ the King Catholic Secondary School					VRAI
99	110		120	65	1	3	1	190	330	Harrison Public School					VRAI
99	111		121	53	0	5	0	179	343	Harrison Public School					VRAI
99	112		62	40	0	0	0	102	228	Christ the King Catholic Secondary School					VRAI
99	113		64	47	0	1	0	112	247	Christ the King Catholic Secondary School					VRAI
99	114		81	48	1	4	0	134	321	Harrison Public School					VRAI
99	115		134	65	0	1	0	200	390	Harrison Public School					VRAI
99	116		128	74	5	4	0	211	420	Harrison Public School					VRAI
99	117		79	56	2	0	0	137	352	Christ the King Catholic Secondary School					VRAI
99	118		107	45	1	4	1	158	369	Harrison Public School					VRAI
99	119		161	63	5	0	1	230	477	Centennial Public School					VRAI
99	120		206	92	2	1	0	301	498	Centennial Public School					VRAI
99	121		110	67	1	1	0	179	452	Christ the King Catholic Secondary School					VRAI
99	122		107	59	1	1	0	168	366	St. Francis of Assisi Separate School					VRAI
99	123		113	46	2	7	0	168	365	St. Francis of Assisi Separate School					VRAI
99	124		165	75	1	1	1	243	432	George Kennedy Public School					VRAI
99	125		98	37	1	2	0	138	350	St. Francis of Assisi Separate School					VRAI
99	126		146	55	1	2	0	204	385	George Kennedy Public School					VRAI
99	127		146	54	1	0	0	201	390	George Kennedy Public School					VRAI
99	128		121	49	0	4	1	175	308	George Kennedy Public School					VRAI
99	129		145	69	0	2	0	216	382	George Kennedy Public School					VRAI
99	130		161	51	0	3	0	215	461	St. Catherine of Alexandria School					VRAI
99	131		85	32	0	5	0	122	219	George Kennedy Public School					VRAI
99	132		102	35	0	1	0	138	290	George Kennedy Public School					VRAI
99	133		166	113	0	6	0	285	469	Bethany United Church					VRAI
99	134		107	50	0	2	1	160	299	Ennotville Historical Library					VRAI
99	135		158	61	1	1	0	221	384	Eramosa Public School					VRAI
99	136		116	60	2	1	1	180	346	Rockmosa Community Centre					VRAI
99	137		120	52	0	1	0	173	333	Rockmosa Community Centre					VRAI
99	138		75	39	0	5	0	119	285	Royal Canadian Legion, Branch 197					VRAI
99	139		134	57	0	2	0	193	414	Royal Canadian Legion, Branch 197					VRAI
99	140		121	42	0	3	0	166	311	Royal Canadian Legion, Branch 197					VRAI
99	141		108	56	2	1	0	167	323	Royal Canadian Legion, Branch 197					VRAI
99	142		86	31	1	2	1	121	273	Royal Canadian Legion, Branch 197					VRAI
99	143		86	30	0	0	1	117	310	Royal Canadian Legion, Branch 197					VRAI
99	144		129	67	0	0	2	198	391	Acton Arena & Community Centre					VRAI
99	145		78	42	2	2	0	124	337	Royal Canadian Legion, Branch 197					VRAI
99	146		149	67	0	4	0	220	416	Acton Arena & Community Centre					VRAI
99	147		101	65	0	1	0	167	408	Royal Canadian Legion, Branch 197					VRAI
99	148		108	48	1	2	0	159	324	Royal Canadian Legion, Branch 197					VRAI
99	150		82	36	1	3	0	122	259	Acton Arena & Community Centre					VRAI
99	151		140	68	1	7	2	218	410	Acton Arena & Community Centre					VRAI
99	152		121	73	2	1	1	198	341	Acton Arena & Community Centre					VRAI
99	153		90	48	0	1	0	139	328	Royal Canadian Legion, Branch 197					VRAI
99	154		83	49	2	6	0	140	281	Acton Arena & Community Centre					VRAI
99	155		110	41	0	5	2	158	303	Acton Arena & Community Centre					VRAI
99	156		125	50	0	2	0	177	355	Acton Arena & Community Centre					VRAI
99	157		91	49	1	0	0	141	333	Acton Arena & Community Centre					VRAI
99	158		106	56	3	0	0	165	351	Acton Arena & Community Centre					VRAI
99	159		135	71	1	1	0	208	754	Limehouse Memorial Hall					VRAI
99	160		155	78	0	8	0	241	525	Stewarttown Middle School					VRAI
99	161		116	67	1	0	0	184	349	Stewarttown Middle School					VRAI
99	162		111	44	1	0	0	156	323	Stewarttown Middle School					VRAI
99	163		145	50	0	1	0	196	379	Stewarttown Middle School					VRAI
99	164		144	59	1	1	1	206	371	Stewarttown Middle School					VRAI
99	165		70	50	0	1	0	121	167	St. Brigid School					VRAI
99	166		129	56	1	0	0	186	397	St. Brigid School					VRAI
99	167		154	61	0	1	1	217	428	St. Brigid School					VRAI
99	168		158	75	4	0	0	237	472	Centennial Public School					VRAI
99	169		130	68	0	3	0	201	386	St. Brigid School					VRAI
99	170		75	153	0	1	0	229	410	St. Brigid School					VRAI
99	171		156	85	1	0	0	242	419	St. Brigid School					VRAI
99	172		164	74	0	2	0	240	453	St. Brigid School					VRAI
99	173		111	55	2	5	0	173	356	St. Brigid School					VRAI
99	174		121	63	0	1	0	185	420	St. Brigid School					VRAI
99	175		164	60	1	0	1	226	473	St. Brigid School					VRAI
99	176		141	62	0	0	0	203	397	St. Catherine of Alexandria School					VRAI
99	177		142	86	1	3	1	233	425	St. Catherine of Alexandria School					VRAI
99	178		123	82	1	3	1	210	385	St. Catherine of Alexandria School					VRAI
99	179		138	69	0	0	0	207	471	St. Catherine of Alexandria School					VRAI
99	180		134	54	0	5	0	193	388	St. Catherine of Alexandria School					VRAI
99	181		52	51	1	2	0	106	201	St. Catherine of Alexandria School					VRAI
99	182		137	63	0	1	0	201	345	St. Catherine of Alexandria School					VRAI
99	183		170	90	1	2	6	269	461	Grace Community Church					VRAI
99	184		69	34	0	1	1	105	281	Rockmosa Community Centre					VRAI
99	185		79	46	0	3	0	128	255	Rockmosa Community Centre					VRAI
99	186		138	65	2	6	1	212	380	Rockmosa Community Centre					VRAI
99	187		113	33	2	3	0	151	284	Rockmosa Community Centre					VRAI
99	188		101	32	0	0	0	133	253	Rockmosa Community Centre					VRAI
99	189		144	52	2	2	1	201	409	Rockmosa Community Centre					VRAI
99	190		116	42	0	2	1	161	355	Rockmosa Community Centre					VRAI
99	191		113	67	0	2	0	182	323	Rockmosa Community Centre					VRAI
99	192		101	65	4	2	0	172	296	Royal Canadian Legion, Branch 197					VRAI
99	193		92	46	1	1	0	140	286	Royal Canadian Legion, Branch 197					VRAI
99	194		122	38	0	4	0	164	328	Limehouse Memorial Hall					VRAI
99	195		122	71	0	0	1	194	342	Stewarttown Middle School					VRAI
99	196		127	45	2	2	1	177	329	Pineview Public School					VRAI
99	197		110	41	0	1	0	152	354	Pineview Public School					VRAI
99	198		77	32	1	5	2	117	182	Bethany United Church					VRAI
99	199		132	65	0	2	0	199	344	Marden Community Centre					VRAI
99	200		140	66	1	3	0	210	436	Grace Community Church					VRAI
99	201		113	60	0	2	0	175	331	Eden Mills & District Community Centre					VRAI
99	202s		11	1	0	1	25	38	75	Eden House Care Facility Incorporated					VRAI
99	203		124	92	0	3	1	220	383	Eden Mills & District Community Centre					VRAI
99	204		127	37	2	2	0	168	323	Rockmosa Community Centre					VRAI
99	205		150	67	0	3	0	220	468	Pineview Public School					VRAI
99	206		134	53	1	3	0	191	341	Marden Community Centre					VRAI
99	207		148	109	3	5	0	265	488	Grace Community Church					VRAI
99	208		130	62	0	5	0	197	359	Pineview Public School					VRAI
99	209		148	49	0	3	0	200	435	Pineview Public School					VRAI
99	210		160	80	0	11	0	251	487	Marden Community Centre					VRAI
99	211		152	83	0	2	0	237	461	Puslinch Community Centre					VRAI
99	212		107	51	2	8	0	168	389	Marden Community Centre					VRAI
99	212-1s		10	11	0	0	0	21	39	Stonehenge Therapeutic Community					VRAI
99	213		111	49	0	3	0	163	402	Puslinch Community Centre					VRAI
99	214		150	80	0	4	0	234	474	Puslinch Community Centre					VRAI
99	215		126	86	2	2	0	216	389	Clifford Evans Training Centre					VRAI
99	216		45	32	0	1	0	78	314	Clifford Evans Training Centre					VRAI
99	217		17	11	1	0	0	29	41	Puslinch Community Centre					VRAI
99	218		186	58	1	5	2	252	493	Puslinch Community Centre					VRAI
99	219		206	72	0	3	3	284	463	Clifford Evans Training Centre					VRAI
99	220s		6	1	0	1	0	8	33	Morriston Park Nursing Home Incorporated					VRAI
99	221		82	59	0	3	0	144	375	Puslinch Community Centre					VRAI
99	222		87	52	0	1	0	140	283	Puslinch Community Centre					VRAI
99	223		151	48	1	0	0	200	399	Clifford Evans Training Centre					VRAI
99	224		217	86	33	5	0	341	588	Clifford Evans Training Centre					VRAI
99	400		58	30	0	0	0	88	150	Silvercreek Towers					VRAI
99	401		39	21	0	3	1	64	141	Silvercreek Towers					VRAI
99	402		113	29	0	4	0	146	198	The Sands Apartments					VRAI
99	ADV001		378	205	4	4	0	591	0	Returning Office / Bureau du directeur du scrutin					VRAI
99	ADV002		228	124	3	7	0	362	0	Extendicare Halton Hills					VRAI
99	ADV003		709	336	0	10	4	1059	0	Gellert Community Centre					VRAI
99	ADV004		185	131	0	2	0	318	0	Centre 2000					VRAI
99	ADV005		435	261	2	12	8	718	0	Centre Wellington Community Sportsplex					VRAI
99	ADV006		310	196	0	7	0	513	0	Elora Centre for the Arts					VRAI
99	ADV007		119	88	0	1	0	208	0	Marden Community Centre					VRAI
99	ADV008		239	140	2	9	0	390	0	Puslinch Community Centre					VRAI
99	ADV009		220	107	1	4	1	333	0	Wellington County Library - Rockwood					VRAI
100	1		142	58	5	0	0	205	409	Columbus United Church					VRAI
100	2		141	42	0	2	0	185	329	Columbus United Church					VRAI
100	3		119	57	0	2	0	178	356	St. Bridget Catholic School					VRAI
100	4		99	34	0	4	1	138	304	Winchester Public School					VRAI
100	5		111	55	0	1	0	167	350	St. Leo Catholic School					VRAI
100	6		117	40	0	1	0	158	307	Columbus United Church					VRAI
100	7		162	61	0	1	0	224	378	St. Leo Catholic School					VRAI
100	8		171	111	0	1	14	297	618	Winchester Public School					VRAI
100	9		109	37	0	8	1	155	332	St. Bridget Catholic School					VRAI
100	010A		117	79	1	2	0	199	385	St. Bridget Catholic School					VRAI
100	010B		106	52	0	0	0	158	311	St. Bridget Catholic School					VRAI
100	010C		105	66	1	1	0	173	330	St. Bridget Catholic School					VRAI
100	11		130	67	1	2	0	200	386	Winchester Public School					VRAI
100	12		140	73	0	2	0	215	420	St. Leo Catholic School					VRAI
100	13		142	48	2	3	0	195	356	Winchester Public School					VRAI
100	14		144	64	0	3	1	212	380	St. Leo Catholic School					VRAI
100	15		138	83	1	0	0	222	395	St. Leo Catholic School					VRAI
100	016A		115	64	0	3	1	183	356	St. Leo Catholic School					VRAI
100	016B		86	58	2	2	0	148	296	St. Leo Catholic School					VRAI
100	016C		89	56	1	3	0	149	292	St. Leo Catholic School					VRAI
100	17		127	61	2	1	1	192	383	Winchester Public School					VRAI
100	18		146	76	0	10	0	232	413	St. Bridget Catholic School					VRAI
100	19		174	46	0	0	4	224	412	St. Bridget Catholic School					VRAI
100	20		128	64	1	0	0	193	364	St. Bridget Catholic School					VRAI
100	21		98	43	0	4	0	145	283	Brooklin Community Centre					VRAI
100	22		116	53	0	2	0	171	313	St. Thomas Anglican Church					VRAI
100	23		140	83	0	1	1	225	386	St. Thomas Anglican Church					VRAI
100	24		137	78	0	2	0	217	403	St. Thomas Anglican Church					VRAI
100	25		129	73	1	2	0	205	373	Winchester Public School					VRAI
100	27		116	57	0	2	0	175	337	Winchester Public School					VRAI
100	28		130	44	3	2	1	180	373	Brooklin Community Centre					VRAI
100	29		119	51	0	1	0	171	374	Brooklin Community Centre					VRAI
100	30		85	27	1	5	2	120	258	Oshawa Shrine Club					VRAI
100	31		84	110	0	2	0	196	393	UOIT/Durham College					VRAI
100	32		69	32	0	2	0	103	208	St. Thomas Anglican Church					VRAI
100	33		107	37	0	2	0	146	316	Oshawa Shrine Club					VRAI
100	34		107	63	2	1	0	173	337	Oshawa Shrine Club					VRAI
100	35		153	58	4	3	2	220	429	Oshawa Shrine Club					VRAI
100	36		106	50	0	2	1	159	360	Oshawa Shrine Club					VRAI
100	37		134	74	1	4	0	213	519	Sinclair Secondary School					VRAI
100	38		80	54	0	0	2	136	336	Sinclair Secondary School					VRAI
100	39		98	32	0	2	0	132	369	Sinclair Secondary School					VRAI
100	40		75	44	0	4	0	123	276	Oshawa Shrine Club					VRAI
100	41		139	58	0	2	1	200	434	Sunset Heights Public School					VRAI
100	42		64	26	0	2	0	92	235	Sunset Heights Public School					VRAI
100	43		135	59	1	2	1	198	407	Sunset Heights Public School					VRAI
100	44		84	23	0	1	0	108	271	Sunset Heights Public School					VRAI
100	45		49	69	0	1	0	119	307	Sinclair Secondary School					VRAI
100	46		155	70	7	1	4	237	496	Sinclair Secondary School					VRAI
100	47		96	70	4	3	0	173	381	Sinclair Secondary School					VRAI
100	48		94	53	1	2	1	151	363	Sinclair Secondary School					VRAI
100	49		127	86	0	7	0	220	458	Sir Samuel Steele Public School					VRAI
100	50		131	51	0	4	0	186	391	Sir Samuel Steele Public School					VRAI
100	51		147	84	1	10	0	242	472	Sir Samuel Steele Public School					VRAI
100	52		103	60	0	4	0	167	416	Sir Samuel Steele Public School					VRAI
100	53		118	66	2	2	1	189	383	Sir Samuel Steele Public School					VRAI
100	54		154	60	0	2	0	216	426	Sunset Heights Public School					VRAI
100	55		129	57	1	3	2	192	411	Monsignor Paul Dwyer Catholic High School					VRAI
100	56		103	34	0	2	0	139	332	Sunset Heights Public School					VRAI
100	57		104	50	0	2	4	160	333	Williamsburg Public School					VRAI
100	58		150	66	1	7	0	224	445	Sinclair Secondary School					VRAI
100	59		84	34	0	0	2	120	272	Jack Miner Public School					VRAI
100	060s		18	7	0	2	0	27	112	The Village of Taunton Mills					VRAI
100	61		152	113	0	5	0	270	519	Ormiston Public School					VRAI
100	62		125	71	0	2	0	198	409	Ormiston Public School					VRAI
100	63		180	100	3	4	2	289	540	Fallingbrook Public School					VRAI
100	64		211	65	0	0	5	281	458	Fallingbrook Public School					VRAI
100	65		139	52	0	6	1	198	400	Father Leo J. Austin Catholic High School					VRAI
100	066s		64	18	0	7	0	89	129	The Court at Pringle Creek					VRAI
100	67		146	77	0	6	2	231	516	Fallingbrook Public School					VRAI
100	68		98	72	0	2	0	172	367	Sir Samuel Steele Public School					VRAI
100	69		117	47	2	4	1	171	365	Sir Samuel Steele Public School					VRAI
100	70		97	79	1	4	1	182	399	St. Mark the Evangelist Catholic School					VRAI
100	71		174	96	1	7	0	278	494	John Dryden Public School					VRAI
100	72		84	54	0	2	0	140	360	St. Mark the Evangelist Catholic School					VRAI
100	73		82	58	0	0	0	140	262	St. Mark the Evangelist Catholic School					VRAI
100	74		115	74	0	3	2	194	404	John Dryden Public School					VRAI
100	75		103	53	1	1	0	158	341	John Dryden Public School					VRAI
100	76		112	80	2	6	0	200	416	John Dryden Public School					VRAI
100	77		161	65	0	2	0	228	481	Monsignor Paul Dwyer Catholic High School					VRAI
